effect_size_cara_first_iteration,effect_size_cara_second_iteration,effect_size_cara_third_iteration,effect_size_cara_fourth_iteration,effect_size_cara_fifth_iteration,effect_size_rar_first_iteration,effect_size_rar_second_iteration,effect_size_rar_third_iteration,effect_size_rar_fourth_iteration,effect_size_rar_fifth_iteration
0.14392590264267063,0.12135185081443287,0,0,0,0.14392590264267063,0.26272915723912005,0.25994314710109057,0.20055268734335252,0.08470282543211138
0.14392590264267063,0.12135185081443287,0,0,0,0.14392590264267063,0.26272915723912005,0.25994314710109057,0.20055268734335252,0.08470282543211138
0.14392590264267063,0.12135185081443287,0,0,0,0.14392590264267063,0.26272915723912005,0.25994314710109057,0.20055268734335252,0.08470282543211138
0,0.15297127181105408,0,0,0,0,0,0,0,0
0,0.15297127181105408,0,0,0,0,0,0,0,0
0,0.15297127181105408,0,0,0,0,0,0,0,0
0,0.15297127181105408,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.24146922979169047,0.2149826799305581,0.11009367359698459,0.03824320518102245
0,0,0,0,0,0,0.24146922979169047,0.2149826799305581,0.11009367359698459,0.03824320518102245
0,0,0,0,0,0,0.24146922979169047,0.2149826799305581,0.11009367359698459,0.03824320518102245
0,0,0,0,0,0,0.24146922979169047,0.2149826799305581,0.11009367359698459,0.03824320518102245
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.08302719675881969,0,0,0,0,0.08302719675881969,0,0.10616063322772692,0.14956044889828657,0.10375338537806919
0.08302719675881969,0,0,0,0,0.08302719675881969,0,0.10616063322772692,0.14956044889828657,0.10375338537806919
0.08302719675881969,0,0,0,0,0.08302719675881969,0,0.10616063322772692,0.14956044889828657,0.10375338537806919
0.08302719675881969,0,0,0,0,0.08302719675881969,0,0.10616063322772692,0.14956044889828657,0.10375338537806919
0.13393873900638983,0,0,0,0.10110604388000363,0.13393873900638983,0,0,0,0
0.13393873900638983,0,0,0,0.10110604388000363,0.13393873900638983,0,0,0,0
0.13393873900638983,0,0,0,0.10110604388000363,0.13393873900638983,0,0,0,0
0.13393873900638983,0,0,0,0.10110604388000363,0.13393873900638983,0,0,0,0
0,0,0,0,0.0784245803956632,0,0,0,0,0
0,0,0,0,0.0784245803956632,0,0,0,0,0
0,0,0,0,0.0784245803956632,0,0,0,0,0
0,0,0,0,0.0784245803956632,0,0,0,0,0
0,0.16834749559335976,0.08221880776175132,0,0,0,0,0,0,0
0,0.16834749559335976,0.08221880776175132,0,0,0,0,0,0,0
0,0.16834749559335976,0.08221880776175132,0,0,0,0,0,0,0
0,0.16834749559335976,0.08221880776175132,0,0,0,0,0,0,0
0,0,0.02895910812685389,0,0,0,0,0,0,0
0,0,0.02895910812685389,0,0,0,0,0,0,0
0,0,0.02895910812685389,0,0,0,0,0,0,0
0,0,0.02895910812685389,0,0,0,0,0,0,0
0.2294777968323006,0.27567913237022296,0.11298936704986647,0,0.05376165197682494,0.2294777968323006,0.2276184432785215,0.20347884547041825,0.13240207865471373,0.10045651685824318
0.2294777968323006,0.27567913237022296,0.11298936704986647,0,0.05376165197682494,0.2294777968323006,0.2276184432785215,0.20347884547041825,0.13240207865471373,0.10045651685824318
0.2294777968323006,0.27567913237022296,0.11298936704986647,0,0.05376165197682494,0.2294777968323006,0.2276184432785215,0.20347884547041825,0.13240207865471373,0.10045651685824318
0.2294777968323006,0.27567913237022296,0.11298936704986647,0,0.05376165197682494,0.2294777968323006,0.2276184432785215,0.20347884547041825,0.13240207865471373,0.10045651685824318
0,0,0,0,0,0,0.017749023075832367,0.15182295699742285,0,0
0,0,0,0,0,0,0.017749023075832367,0.15182295699742285,0,0
0,0,0,0,0,0,0.017749023075832367,0.15182295699742285,0,0
0,0,0,0,0,0,0.017749023075832367,0.15182295699742285,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0811263708006745,0.05243512911524683,0,0
0,0,0,0,0,0,0.0811263708006745,0.05243512911524683,0,0
0,0,0,0,0,0,0.0811263708006745,0.05243512911524683,0,0
0,0,0,0,0,0,0.0811263708006745,0.05243512911524683,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.10188448594210293,0,0,0,0,0,0.0780180456994794,0.1661271963697297,0.09029707936583212
0,0.10188448594210293,0,0,0,0,0,0.0780180456994794,0.1661271963697297,0.09029707936583212
0,0.10188448594210293,0,0,0,0,0,0.0780180456994794,0.1661271963697297,0.09029707936583212
0,0.10188448594210293,0,0,0,0,0,0.0780180456994794,0.1661271963697297,0.09029707936583212
0,0,0,0,0.01820859656792301,0,0,0,0,0
0,0,0,0,0.01820859656792301,0,0,0,0,0
0,0,0,0,0.01820859656792301,0,0,0,0,0
0,0,0,0,0.01820859656792301,0,0,0,0,0
0,0.12458852052750086,0.20078718435617604,0.16867399139632924,0.12967936605188765,0,0.13588072194407813,0.18082835123073385,0.10079860457908851,0.20529526758188377
0,0.12458852052750086,0.20078718435617604,0.16867399139632924,0.12967936605188765,0,0.13588072194407813,0.18082835123073385,0.10079860457908851,0.20529526758188377
0,0.12458852052750086,0.20078718435617604,0.16867399139632924,0.12967936605188765,0,0.13588072194407813,0.18082835123073385,0.10079860457908851,0.20529526758188377
0,0.12458852052750086,0.20078718435617604,0.16867399139632924,0.12967936605188765,0,0.13588072194407813,0.18082835123073385,0.10079860457908851,0.20529526758188377
0.19912087486503657,0.12229443426415072,0,0,0,0.19912087486503657,0.1042315264834347,0,0.08875085973521546,0.10041336080051165
0.19912087486503657,0.12229443426415072,0,0,0,0.19912087486503657,0.1042315264834347,0,0.08875085973521546,0.10041336080051165
0.19912087486503657,0.12229443426415072,0,0,0,0.19912087486503657,0.1042315264834347,0,0.08875085973521546,0.10041336080051165
0.19912087486503657,0.12229443426415072,0,0,0,0.19912087486503657,0.1042315264834347,0,0.08875085973521546,0.10041336080051165
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.13137903219452995,0.17149284046985103,0.03898217769237928,0.0363918273185215,0,0,0,0,0
0,0.13137903219452995,0.17149284046985103,0.03898217769237928,0.0363918273185215,0,0,0,0,0
0,0.13137903219452995,0.17149284046985103,0.03898217769237928,0.0363918273185215,0,0,0,0,0
0,0.13137903219452995,0.17149284046985103,0.03898217769237928,0.0363918273185215,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.1245556685041762,0.06999488738022341,0,0,0,0,0,0,0
0,0.1245556685041762,0.06999488738022341,0,0,0,0,0,0,0
0,0.1245556685041762,0.06999488738022341,0,0,0,0,0,0,0
0,0.1245556685041762,0.06999488738022341,0,0,0,0,0,0,0
0.2029467719968644,0.216923729414386,0.16848976990342296,0.16380275938128938,0.024118606263372974,0.2029467719968644,0,0,0,0
0.2029467719968644,0.216923729414386,0.16848976990342296,0.16380275938128938,0.024118606263372974,0.2029467719968644,0,0,0,0
0.2029467719968644,0.216923729414386,0.16848976990342296,0.16380275938128938,0.024118606263372974,0.2029467719968644,0,0,0,0
0.2029467719968644,0.216923729414386,0.16848976990342296,0.16380275938128938,0.024118606263372974,0.2029467719968644,0,0,0,0
0.2069191013925352,0,0,0,0,0.2069191013925352,0,0,0,0
0.2069191013925352,0,0,0,0,0.2069191013925352,0,0,0,0
0.2069191013925352,0,0,0,0,0.2069191013925352,0,0,0,0
0.2069191013925352,0,0,0,0,0.2069191013925352,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.28864510649522634,0.16692933002845908,0.2079050288007852,0.1874138088643278,0.0829096383088952,0.28864510649522634,0.12099004184847677,0,0,0
0.28864510649522634,0.16692933002845908,0.2079050288007852,0.1874138088643278,0.0829096383088952,0.28864510649522634,0.12099004184847677,0,0,0
0.28864510649522634,0.16692933002845908,0.2079050288007852,0.1874138088643278,0.0829096383088952,0.28864510649522634,0.12099004184847677,0,0,0
0.28864510649522634,0.16692933002845908,0.2079050288007852,0.1874138088643278,0.0829096383088952,0.28864510649522634,0.12099004184847677,0,0,0
0.32374158280979504,0.16248502154612068,0,0,0,0.32374158280979504,0.14681298462167217,0,0,0
0.32374158280979504,0.16248502154612068,0,0,0,0.32374158280979504,0.14681298462167217,0,0,0
0.32374158280979504,0.16248502154612068,0,0,0,0.32374158280979504,0.14681298462167217,0,0,0
0.32374158280979504,0.16248502154612068,0,0,0,0.32374158280979504,0.14681298462167217,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.1070161523449414,0,0,0.07738350235548172,0,0,0,0,0
0,0.1070161523449414,0,0,0.07738350235548172,0,0,0,0,0
0,0.1070161523449414,0,0,0.07738350235548172,0,0,0,0,0
0,0.1070161523449414,0,0,0.07738350235548172,0,0,0,0,0
0,0,0.150841963522147,0.0862761707919058,0.11887061391989008,0,0,0,0,0
0,0,0.150841963522147,0.0862761707919058,0.11887061391989008,0,0,0,0,0
0,0,0.150841963522147,0.0862761707919058,0.11887061391989008,0,0,0,0,0
0,0,0.150841963522147,0.0862761707919058,0.11887061391989008,0,0,0,0,0
0,0.1128025306677147,0,0,0,0,0,0,0,0
0,0.1128025306677147,0,0,0,0,0,0,0,0
0,0.1128025306677147,0,0,0,0,0,0,0,0
0,0.1128025306677147,0,0,0,0,0,0,0,0
0.22417294889301462,0,0.1879741599289319,0.16040729891468666,0.13177050651550276,0.22417294889301462,0.10686519156329073,0,0,0
0.22417294889301462,0,0.1879741599289319,0.16040729891468666,0.13177050651550276,0.22417294889301462,0.10686519156329073,0,0,0
0.22417294889301462,0,0.1879741599289319,0.16040729891468666,0.13177050651550276,0.22417294889301462,0.10686519156329073,0,0,0
0.22417294889301462,0,0.1879741599289319,0.16040729891468666,0.13177050651550276,0.22417294889301462,0.10686519156329073,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.18655661892983033,0.3120184865549271,0.253646920839892,0.17566269267700815,0.21364769284819096,0.18655661892983033,0.026666500219374435,0.08636022848756368,0,0
0.18655661892983033,0.3120184865549271,0.253646920839892,0.17566269267700815,0.21364769284819096,0.18655661892983033,0.026666500219374435,0.08636022848756368,0,0
0.18655661892983033,0.3120184865549271,0.253646920839892,0.17566269267700815,0.21364769284819096,0.18655661892983033,0.026666500219374435,0.08636022848756368,0,0
0.18655661892983033,0.3120184865549271,0.253646920839892,0.17566269267700815,0.21364769284819096,0.18655661892983033,0.026666500219374435,0.08636022848756368,0,0
0.23926566034451266,0.23502263326690306,0.2224194876309468,0.0920557927323432,0.11352582343319535,0.23926566034451266,0.07576309365710711,0,0,0
0.23926566034451266,0.23502263326690306,0.2224194876309468,0.0920557927323432,0.11352582343319535,0.23926566034451266,0.07576309365710711,0,0,0
0.23926566034451266,0.23502263326690306,0.2224194876309468,0.0920557927323432,0.11352582343319535,0.23926566034451266,0.07576309365710711,0,0,0
0.23926566034451266,0.23502263326690306,0.2224194876309468,0.0920557927323432,0.11352582343319535,0.23926566034451266,0.07576309365710711,0,0,0
0.22997633577853555,0.21191057841384214,0.1260404892762096,0.1553428842287847,0.10532352273933138,0.22997633577853555,0,0,0,0
0.22997633577853555,0.21191057841384214,0.1260404892762096,0.1553428842287847,0.10532352273933138,0.22997633577853555,0,0,0,0
0.22997633577853555,0.21191057841384214,0.1260404892762096,0.1553428842287847,0.10532352273933138,0.22997633577853555,0,0,0,0
0.22997633577853555,0.21191057841384214,0.1260404892762096,0.1553428842287847,0.10532352273933138,0.22997633577853555,0,0,0,0
0.19160139853775138,0,0,0.10505702253223144,0,0.19160139853775138,0,0,0,0
0.19160139853775138,0,0,0.10505702253223144,0,0.19160139853775138,0,0,0,0
0.19160139853775138,0,0,0.10505702253223144,0,0.19160139853775138,0,0,0,0
0.19160139853775138,0,0,0.10505702253223144,0,0.19160139853775138,0,0,0,0
0,0,0,0.05905045733958917,0.13990030589432007,0,0,0,0.014790207415067565,0
0,0,0,0.05905045733958917,0.13990030589432007,0,0,0,0.014790207415067565,0
0,0,0,0.05905045733958917,0.13990030589432007,0,0,0,0.014790207415067565,0
0,0,0,0.05905045733958917,0.13990030589432007,0,0,0,0.014790207415067565,0
0,0.058085633972100745,0,0.04723783845509662,0,0,0,0.1660856580210567,0.13862468607452372,0.14971390584136396
0,0.058085633972100745,0,0.04723783845509662,0,0,0,0.1660856580210567,0.13862468607452372,0.14971390584136396
0,0.058085633972100745,0,0.04723783845509662,0,0,0,0.1660856580210567,0.13862468607452372,0.14971390584136396
0,0.058085633972100745,0,0.04723783845509662,0,0,0,0.1660856580210567,0.13862468607452372,0.14971390584136396
0.13710212427677046,0,0.07348016119999948,0,0,0.13710212427677046,0.20672585622395656,0.1181020144302907,0.10642985092376117,0
0.13710212427677046,0,0.07348016119999948,0,0,0.13710212427677046,0.20672585622395656,0.1181020144302907,0.10642985092376117,0
0.13710212427677046,0,0.07348016119999948,0,0,0.13710212427677046,0.20672585622395656,0.1181020144302907,0.10642985092376117,0
0.13710212427677046,0,0.07348016119999948,0,0,0.13710212427677046,0.20672585622395656,0.1181020144302907,0.10642985092376117,0
0.24841126202233313,0.03557261256597462,0,0,0,0.24841126202233313,0,0,0,0
0.24841126202233313,0.03557261256597462,0,0,0,0.24841126202233313,0,0,0,0
0.24841126202233313,0.03557261256597462,0,0,0,0.24841126202233313,0,0,0,0
0.24841126202233313,0.03557261256597462,0,0,0,0.24841126202233313,0,0,0,0
0.26317235356461793,0.21226543537633033,0.17976131724982342,0.11816191429840447,0.07539655631558079,0.26317235356461793,0,0.02855088392055209,0.02988583865605691,0.11213317609801979
0.26317235356461793,0.21226543537633033,0.17976131724982342,0.11816191429840447,0.07539655631558079,0.26317235356461793,0,0.02855088392055209,0.02988583865605691,0.11213317609801979
0.26317235356461793,0.21226543537633033,0.17976131724982342,0.11816191429840447,0.07539655631558079,0.26317235356461793,0,0.02855088392055209,0.02988583865605691,0.11213317609801979
0.26317235356461793,0.21226543537633033,0.17976131724982342,0.11816191429840447,0.07539655631558079,0.26317235356461793,0,0.02855088392055209,0.02988583865605691,0.11213317609801979
0,0,0.0681036907146752,0.026332844402951694,0,0,0.06625901846173417,0,0,0
0,0,0.0681036907146752,0.026332844402951694,0,0,0.06625901846173417,0,0,0
0,0,0.0681036907146752,0.026332844402951694,0,0,0.06625901846173417,0,0,0
0,0,0.0681036907146752,0.026332844402951694,0,0,0.06625901846173417,0,0,0
0.1471645895899402,0,0,0,0.012356643616488548,0.1471645895899402,0.10049519109199587,0.23054125435368625,0.23474655637446698,0.09442539273362015
0.1471645895899402,0,0,0,0.012356643616488548,0.1471645895899402,0.10049519109199587,0.23054125435368625,0.23474655637446698,0.09442539273362015
0.1471645895899402,0,0,0,0.012356643616488548,0.1471645895899402,0.10049519109199587,0.23054125435368625,0.23474655637446698,0.09442539273362015
0.1471645895899402,0,0,0,0.012356643616488548,0.1471645895899402,0.10049519109199587,0.23054125435368625,0.23474655637446698,0.09442539273362015
0.1209127083516685,0.1806395589147627,0.1644218268582369,0.10718626234068988,0.1487375940074894,0.1209127083516685,0,0,0,0
0.1209127083516685,0.1806395589147627,0.1644218268582369,0.10718626234068988,0.1487375940074894,0.1209127083516685,0,0,0,0
0.1209127083516685,0.1806395589147627,0.1644218268582369,0.10718626234068988,0.1487375940074894,0.1209127083516685,0,0,0,0
0.1209127083516685,0.1806395589147627,0.1644218268582369,0.10718626234068988,0.1487375940074894,0.1209127083516685,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.2383457328916038,0.12893394969641397,0.056786803922731104,0,0,0.2383457328916038,0.17573213934209567,0.11560261004764122,0.11247898728282456,0
0.2383457328916038,0.12893394969641397,0.056786803922731104,0,0,0.2383457328916038,0.17573213934209567,0.11560261004764122,0.11247898728282456,0
0.2383457328916038,0.12893394969641397,0.056786803922731104,0,0,0.2383457328916038,0.17573213934209567,0.11560261004764122,0.11247898728282456,0
0.2383457328916038,0.12893394969641397,0.056786803922731104,0,0,0.2383457328916038,0.17573213934209567,0.11560261004764122,0.11247898728282456,0
0.22507609120360966,0.20203923655427622,0.10348686295162145,0.007984029251450286,0,0.22507609120360966,0.11625955633924243,0.09361109190680798,0.10958725340313995,0.11287506956870613
0.22507609120360966,0.20203923655427622,0.10348686295162145,0.007984029251450286,0,0.22507609120360966,0.11625955633924243,0.09361109190680798,0.10958725340313995,0.11287506956870613
0.22507609120360966,0.20203923655427622,0.10348686295162145,0.007984029251450286,0,0.22507609120360966,0.11625955633924243,0.09361109190680798,0.10958725340313995,0.11287506956870613
0.22507609120360966,0.20203923655427622,0.10348686295162145,0.007984029251450286,0,0.22507609120360966,0.11625955633924243,0.09361109190680798,0.10958725340313995,0.11287506956870613
0,0.15654414952052045,0.23520165644891064,0.22907846823731826,0.22428146293807816,0,0,0,0,0
0,0.15654414952052045,0.23520165644891064,0.22907846823731826,0.22428146293807816,0,0,0,0,0
0,0.15654414952052045,0.23520165644891064,0.22907846823731826,0.22428146293807816,0,0,0,0,0
0,0.15654414952052045,0.23520165644891064,0.22907846823731826,0.22428146293807816,0,0,0,0,0
0.18419709940325182,0,0.13049343603890956,0.10211948431205134,0.09219779393366777,0.18419709940325182,0,0.09953903684765618,0,0.056335946012543735
0.18419709940325182,0,0.13049343603890956,0.10211948431205134,0.09219779393366777,0.18419709940325182,0,0.09953903684765618,0,0.056335946012543735
0.18419709940325182,0,0.13049343603890956,0.10211948431205134,0.09219779393366777,0.18419709940325182,0,0.09953903684765618,0,0.056335946012543735
0.18419709940325182,0,0.13049343603890956,0.10211948431205134,0.09219779393366777,0.18419709940325182,0,0.09953903684765618,0,0.056335946012543735
0.06052501558828159,0.093398169597042,0.23348980268922012,0.20579645279076153,0.1367136442431122,0.06052501558828159,0.1722218789751764,0.1603146870135554,0.037970548920196946,0
0.06052501558828159,0.093398169597042,0.23348980268922012,0.20579645279076153,0.1367136442431122,0.06052501558828159,0.1722218789751764,0.1603146870135554,0.037970548920196946,0
0.06052501558828159,0.093398169597042,0.23348980268922012,0.20579645279076153,0.1367136442431122,0.06052501558828159,0.1722218789751764,0.1603146870135554,0.037970548920196946,0
0.06052501558828159,0.093398169597042,0.23348980268922012,0.20579645279076153,0.1367136442431122,0.06052501558828159,0.1722218789751764,0.1603146870135554,0.037970548920196946,0
0.009782319760890234,0.0675456987882358,0.151751100974097,0.07848154430012036,0.019904486039400534,0.009782319760890234,0,0,0,0
0.009782319760890234,0.0675456987882358,0.151751100974097,0.07848154430012036,0.019904486039400534,0.009782319760890234,0,0,0,0
0.009782319760890234,0.0675456987882358,0.151751100974097,0.07848154430012036,0.019904486039400534,0.009782319760890234,0,0,0,0
0.009782319760890234,0.0675456987882358,0.151751100974097,0.07848154430012036,0.019904486039400534,0.009782319760890234,0,0,0,0
0,0.10691659914300923,0,0.15312689863259227,0.1971996739710441,0,0,0,0,0
0,0.10691659914300923,0,0.15312689863259227,0.1971996739710441,0,0,0,0,0
0,0.10691659914300923,0,0.15312689863259227,0.1971996739710441,0,0,0,0,0
0,0.10691659914300923,0,0.15312689863259227,0.1971996739710441,0,0,0,0,0
0,0,0,0,0,0,0.2381718974050418,0.17345268383149096,0.13897456613919176,0.13611809425215846
0,0,0,0,0,0,0.2381718974050418,0.17345268383149096,0.13897456613919176,0.13611809425215846
0,0,0,0,0,0,0.2381718974050418,0.17345268383149096,0.13897456613919176,0.13611809425215846
0,0,0,0,0,0,0.2381718974050418,0.17345268383149096,0.13897456613919176,0.13611809425215846
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.16613418394253265,0.26631109731760405,0.2339211386231718,0.1474651663723827,0.16360431714134652,0.16613418394253265,0.10318928122304656,0.030762684570392024,0,0.09951829774711567
0.16613418394253265,0.26631109731760405,0.2339211386231718,0.1474651663723827,0.16360431714134652,0.16613418394253265,0.10318928122304656,0.030762684570392024,0,0.09951829774711567
0.16613418394253265,0.26631109731760405,0.2339211386231718,0.1474651663723827,0.16360431714134652,0.16613418394253265,0.10318928122304656,0.030762684570392024,0,0.09951829774711567
0.16613418394253265,0.26631109731760405,0.2339211386231718,0.1474651663723827,0.16360431714134652,0.16613418394253265,0.10318928122304656,0.030762684570392024,0,0.09951829774711567
0,0,0,0,0,0,0,0.1132112164210078,0,0
0,0,0,0,0,0,0,0.1132112164210078,0,0
0,0,0,0,0,0,0,0.1132112164210078,0,0
0,0,0,0,0,0,0,0.1132112164210078,0,0
0.14618212101671865,0.07325911146302522,0,0,0,0.14618212101671865,0,0,0,0
0.14618212101671865,0.07325911146302522,0,0,0,0.14618212101671865,0,0,0,0
0.14618212101671865,0.07325911146302522,0,0,0,0.14618212101671865,0,0,0,0
0.14618212101671865,0.07325911146302522,0,0,0,0.14618212101671865,0,0,0,0
0,0.01808238666126692,0,0,0,0,0,0,0,0
0,0.01808238666126692,0,0,0,0,0,0,0,0
0,0.01808238666126692,0,0,0,0,0,0,0,0
0,0.01808238666126692,0,0,0,0,0,0,0,0
0.2559239653166382,0,0,0,0,0.2559239653166382,0,0,0,0
0.2559239653166382,0,0,0,0,0.2559239653166382,0,0,0,0
0.2559239653166382,0,0,0,0,0.2559239653166382,0,0,0,0
0.2559239653166382,0,0,0,0,0.2559239653166382,0,0,0,0
0,0,0,0,0,0,0.07285089658569811,0.11709493932752893,0,0
0,0,0,0,0,0,0.07285089658569811,0.11709493932752893,0,0
0,0,0,0,0,0,0.07285089658569811,0.11709493932752893,0,0
0,0,0,0,0,0,0.07285089658569811,0.11709493932752893,0,0
0,0,0.15655735011082744,0.20696725751080486,0.11080431987884665,0,0,0,0,0.08585417743901856
0,0,0.15655735011082744,0.20696725751080486,0.11080431987884665,0,0,0,0,0.08585417743901856
0,0,0.15655735011082744,0.20696725751080486,0.11080431987884665,0,0,0,0,0.08585417743901856
0,0,0.15655735011082744,0.20696725751080486,0.11080431987884665,0,0,0,0,0.08585417743901856
0.27754010299762055,0.2571682032058705,0.19213771789109482,0.18878710925053185,0.18556487915857478,0.27754010299762055,0,0,0,0
0.27754010299762055,0.2571682032058705,0.19213771789109482,0.18878710925053185,0.18556487915857478,0.27754010299762055,0,0,0,0
0.27754010299762055,0.2571682032058705,0.19213771789109482,0.18878710925053185,0.18556487915857478,0.27754010299762055,0,0,0,0
0.27754010299762055,0.2571682032058705,0.19213771789109482,0.18878710925053185,0.18556487915857478,0.27754010299762055,0,0,0,0
0.251094664254244,0.07481706029813658,0,0.01775313685994845,0.09095637689271117,0.251094664254244,0.10115049047575217,0.10910679840423604,0.10694946707289181,0.10970805650892503
0.251094664254244,0.07481706029813658,0,0.01775313685994845,0.09095637689271117,0.251094664254244,0.10115049047575217,0.10910679840423604,0.10694946707289181,0.10970805650892503
0.251094664254244,0.07481706029813658,0,0.01775313685994845,0.09095637689271117,0.251094664254244,0.10115049047575217,0.10910679840423604,0.10694946707289181,0.10970805650892503
0.251094664254244,0.07481706029813658,0,0.01775313685994845,0.09095637689271117,0.251094664254244,0.10115049047575217,0.10910679840423604,0.10694946707289181,0.10970805650892503
0,0,0.10726706148006758,0,0,0,0,0,0,0.07896328561528494
0,0,0.10726706148006758,0,0,0,0,0,0,0.07896328561528494
0,0,0.10726706148006758,0,0,0,0,0,0,0.07896328561528494
0,0,0.10726706148006758,0,0,0,0,0,0,0.07896328561528494
0,0,0,0.06714848660620155,0.13642225814433434,0,0,0,0,0
0,0,0,0.06714848660620155,0.13642225814433434,0,0,0,0,0
0,0,0,0.06714848660620155,0.13642225814433434,0,0,0,0,0
0,0,0,0.06714848660620155,0.13642225814433434,0,0,0,0,0
0,0.07078221901998054,0.12920231047554875,0.09291111196911421,0,0,0,0,0,0
0,0.07078221901998054,0.12920231047554875,0.09291111196911421,0,0,0,0,0,0
0,0.07078221901998054,0.12920231047554875,0.09291111196911421,0,0,0,0,0,0
0,0.07078221901998054,0.12920231047554875,0.09291111196911421,0,0,0,0,0,0
0,0,0,0,0,0,0,0.028611886160508967,0.04829561761825561,0.09392447236512835
0,0,0,0,0,0,0,0.028611886160508967,0.04829561761825561,0.09392447236512835
0,0,0,0,0,0,0,0.028611886160508967,0.04829561761825561,0.09392447236512835
0,0,0,0,0,0,0,0.028611886160508967,0.04829561761825561,0.09392447236512835
0.21794426267979616,0.07105600383747064,0.17571812317357302,0.05535032561971451,0,0.21794426267979616,0.24543761675178677,0.1397675072935591,0.10038806326784848,0.0315497168048799
0.21794426267979616,0.07105600383747064,0.17571812317357302,0.05535032561971451,0,0.21794426267979616,0.24543761675178677,0.1397675072935591,0.10038806326784848,0.0315497168048799
0.21794426267979616,0.07105600383747064,0.17571812317357302,0.05535032561971451,0,0.21794426267979616,0.24543761675178677,0.1397675072935591,0.10038806326784848,0.0315497168048799
0.21794426267979616,0.07105600383747064,0.17571812317357302,0.05535032561971451,0,0.21794426267979616,0.24543761675178677,0.1397675072935591,0.10038806326784848,0.0315497168048799
0,0,0,0,0,0,0,0,0.04704624815608962,0
0,0,0,0,0,0,0,0,0.04704624815608962,0
0,0,0,0,0,0,0,0,0.04704624815608962,0
0,0,0,0,0,0,0,0,0.04704624815608962,0
0,0,0,0,0,0,0.14618995836176976,0.13422183491918863,0.11454541928042625,0.12931090334941733
0,0,0,0,0,0,0.14618995836176976,0.13422183491918863,0.11454541928042625,0.12931090334941733
0,0,0,0,0,0,0.14618995836176976,0.13422183491918863,0.11454541928042625,0.12931090334941733
0,0,0,0,0,0,0.14618995836176976,0.13422183491918863,0.11454541928042625,0.12931090334941733
0.18264696805275005,0,0,0,0,0.18264696805275005,0,0,0,0
0.18264696805275005,0,0,0,0,0.18264696805275005,0,0,0,0
0.18264696805275005,0,0,0,0,0.18264696805275005,0,0,0,0
0.18264696805275005,0,0,0,0,0.18264696805275005,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.29635949009340173,0.20868044135833216,0,0.08935139710884327,0.06347224951274766,0.29635949009340173,0.09610272394018436,0.037283236498431044,0,0.04273371315845895
0.29635949009340173,0.20868044135833216,0,0.08935139710884327,0.06347224951274766,0.29635949009340173,0.09610272394018436,0.037283236498431044,0,0.04273371315845895
0.29635949009340173,0.20868044135833216,0,0.08935139710884327,0.06347224951274766,0.29635949009340173,0.09610272394018436,0.037283236498431044,0,0.04273371315845895
0.29635949009340173,0.20868044135833216,0,0.08935139710884327,0.06347224951274766,0.29635949009340173,0.09610272394018436,0.037283236498431044,0,0.04273371315845895
0.09812918270903195,0,0,0.09399553338237608,0.055666821090020246,0.09812918270903195,0,0,0,0
